stt,ma_ck,url,datetime,ngay_su_kien,nhan_duyen,nhan_an,nhan_final,nguon_nhan
414,SAB,https://cafef.vn/chi-5-ty-usd-thau-tom-sabeco-ty-phu-thai-da-nhan-ve-hon-14000-ty-co-tuc-tiet-lo-ganh-nang-no-khien-vien-ngoc-quy-can-tiep-tuc-tra-co-tuc-tien-mat-tu-35-den-50-188251019232554103.chn,10/20/2025 0:04,10/20/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
415,HPG,https://cafef.vn/hoa-phat-ho-tro-nguoi-dan-dak-lak-100000m2-ton-lop-khac-phuc-hau-qua-bao-lu-188251126135726898.chn,11/26/2025 13:57,11/26/2025,trung_tinh,,trung_tinh,duyen
416,TCB,https://cafef.vn/vi-sao-lanh-dao-techcombank-de-xuat-tra-co-tuc-tien-mat-trong-nhieu-nam-188240125130321894.chn,1/25/2024 12:57,1/25/2024,,trung_tinh,trung_tinh,an
417,GVR,https://cafef.vn/1-dn-vua-cong-bo-co-76000-nhan-vien-dong-nhat-san-chung-khoan-loi-nhuan-quy-3-tang-gap-doi-tong-tai-san-gan-85000-ty-trong-do-co-22000-ty-tien-mat-188251029090252355.chn,10/29/2025 9:16,10/29/2025,tich_cuc,tich_cuc,tich_cuc,nhat_tri
418,VRE,https://cafef.vn/nhan-vat-la-tren-thuong-tang-vincom-retail-sau-vu-vingroup-thoai-von-la-tgd-cua-dn-so-huu-khach-san-sheraton-ha-noi-long-beach-phu-quoc-188240401153041689.chn,4/1/2024 15:31,4/2/2024,,trung_tinh,trung_tinh,an
419,VHM,https://cafef.vn/vinhomes-vua-huy-dong-thanh-cong-2000-ty-trai-phieu-lai-suat-12nam-188231127112740416.chn,11/27/2023 11:41,11/27/2023,,trung_tinh,trung_tinh,an
420,ACB,https://cafef.vn/7-thang-sau-man-nhay-duoi-mua-cua-chu-tich-hdqt-tran-hung-huy-co-phieu-acb-len-dinh-lich-su-von-hoa-cham-nguong-100000-ty-188240112151718852.chn,1/12/2024 15:17,1/15/2024,trung_tinh,,trung_tinh,duyen
421,HPG,https://cafef.vn/dai-gia-an-do-muon-canh-tranh-voi-ty-phu-tran-dinh-long-tai-du-an-nam-trong-goi-5-ty-usd-cua-hoa-phat-o-phu-yen-188240512215628345.chn,5/13/2024 0:08,5/13/2024,trung_tinh,,trung_tinh,duyen
422,STB,https://cafef.vn/sacombank-lai-khien-co-dong-va-cac-nha-dau-tu-bat-ngo-voi-to-trinh-moi-188260318135509511.chn,3/18/2026 14:40,3/18/2026,,trung_tinh,trung_tinh,an
423,VRE,https://cafef.vn/vincom-retail-vre-dat-coc-nhan-chuyen-nhuong-mot-phan-sieu-du-an-lan-bien-cua-vingroup-188250624090739586.chn,6/24/2025 9:05,6/24/2025,trung_tinh,,trung_tinh,duyen
424,VJC,https://cafef.vn/con-trai-ty-phu-nguyen-thi-phuong-thao-dang-ky-mua-vao-2-trieu-don-vi-188260310172555877.chn,3/10/2026 17:28,3/11/2026,,trung_tinh,trung_tinh,an
425,MSN,https://cafef.vn/xuat-hien-thoa-thuan-khung-hon-5600-ty-dong-tren-co-phieu-masan-khoi-ngoai-nghieng-ve-chieu-ban-188241031145631213.chn,10/31/2024 14:56,10/31/2024,trung_tinh,,trung_tinh,duyen
426,VNM,https://cafef.vn/sang-tay-6000-ty-dong-trong-2-phut-ty-phu-thai-lan-chinh-thuc-mua-them-96-trieu-co-phieu-vinamilk-188251222144132698.chn,12/22/2025 14:44,12/22/2025,trung_tinh,,trung_tinh,duyen
427,FPT,https://cafef.vn/noi-buon-giua-uptrend-fpt-dgc-cung-mat-moc-100000-dongcp-trong-mot-ngay-188250821000843529.chn,8/21/2025 0:08,8/21/2025,trung_tinh,,trung_tinh,duyen
428,TCB,https://cafef.vn/chu-tich-ho-hung-anh-muc-tieu-lon-nhat-cua-techcombank-la-dat-von-hoa-20-ty-usd-vao-cuoi-nam-2025-khi-thoi-diem-den-gia-tri-se-bung-no-188250426113635913.chn,4/26/2025 11:35,4/28/2025,,trung_tinh,trung_tinh,an
429,VCB,https://cafef.vn/fpt-shop-bat-tay-vietcombank-bien-hon-600-cua-hang-tro-thanh-cay-atm-rut-chuyen-tien-188250516140613458.chn,5/16/2025 14:06,5/16/2025,trung_tinh,,trung_tinh,duyen
430,HPG,https://cafef.vn/ty-phu-tran-dinh-long-lap-ky-luc-moi-106-trieu-tan-thep-188260109082821074.chn,1/9/2026 8:28,1/9/2026,trung_tinh,,trung_tinh,duyen
431,TCB,https://cafef.vn/techcombank-lap-ky-luc-moi-sau-khi-ong-ho-hung-anh-noi-ve-muc-tieu-von-hoa-20-ty-usd-188250512151752905.chn,5/12/2025 15:17,5/13/2025,trung_tinh,,trung_tinh,duyen
432,MSN,https://cafef.vn/chu-tich-masan-group-nguyen-dang-quang-tro-lai-danh-sach-ty-phu-usd-cua-forbes-18824022523595169.chn,2/26/2024 0:30,2/26/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
433,VNM,https://cafef.vn/tin-vui-gan-6000-ty-dong-sap-chay-ve-tui-co-dong-vinamilk-ngay-trong-thang-10-188251001115023137.chn,10/1/2025 11:50,10/1/2025,,tich_cuc,tich_cuc,an
434,BID,https://cafef.vn/bidv-bao-lai-truoc-thue-hon-27400-ty-dong-trong-nam-2023-18824010616440736.chn,1/6/2024 16:38,1/8/2024,tich_cuc,,tich_cuc,duyen
435,GAS,https://cafef.vn/viet-nam-se-co-don-vi-phan-phoi-khi-lng-dau-tien-tu-153-188240306072641141.chn,3/6/2024 8:24,3/6/2024,,trung_tinh,trung_tinh,an
436,HPG,https://cafef.vn/ong-thep-hoa-phat-lan-dau-tien-vao-chuoi-ban-le-cua-nhat-ban-nguoi-dan-mua-ve-lam-gian-giao-trong-cay-ke-chua-go-188240229085631206.chn,2/29/2024 8:53,2/29/2024,trung_tinh,,trung_tinh,duyen
437,VPB,https://cafef.vn/ngan-hang-dua-gdragon-ve-viet-nam-chi-3-thang-ghi-nhan-tong-thu-15600-ty-dong-188250514112309086.chn,5/14/2025 12:00,5/14/2025,trung_tinh,,trung_tinh,duyen
438,MWG,https://cafef.vn/them-mot-thu-pham-khien-the-gioi-di-dong-giam-sut-doanh-thu-chua-tung-co-qua-khu-co-luc-dong-gop-toi-35-nay-rot-manh-188231211163818972.chn,12/11/2023 16:38,12/12/2023,,trung_tinh,trung_tinh,an
439,TCB,https://cafef.vn/techcombank-investment-summit-2025-viet-nam-moi-tam-nhin-kien-tao-gia-tri-188250710144712965.chn,7/10/2025 14:47,7/10/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
440,POW,https://cafef.vn/evn-tang-gia-ban-le-dien-them-45-dn-nganh-dien-hut-tien-co-phieu-noi-song-du-vnindex-co-luc-giam-hon-10-diem-18823111011134563.chn,11/10/2023 11:13,11/10/2023,trung_tinh,,trung_tinh,duyen
441,FPT,https://cafef.vn/8-gia-toc-dang-nam-giu-24-trieu-ty-dong-chi-phoi-13-thi-truong-chung-khoan-viet-nam-188250720074912229.chn,7/20/2025 7:49,7/21/2025,,trung_tinh,trung_tinh,an
442,PLX,https://cafef.vn/2-nha-ban-le-xang-dau-lon-nhat-ca-nuoc-ton-kho-hon-1-ty-usd-khi-gia-xang-len-cao-nhat-trong-vong-14-thang-188231101222941603.chn,11/2/2023 0:01,11/2/2023,,trung_tinh,trung_tinh,an
443,HPG,https://cafef.vn/san-luong-ban-thep-cua-hoa-phat-thang-112023-cao-nhat-20-thang-vuot-moc-700000-tan-188231206104526759.chn,12/6/2023 13:32,12/6/2023,tich_cuc,tich_cuc,tich_cuc,nhat_tri
444,HPG,https://cafef.vn/chi-ruot-sep-lon-hoa-phat-ban-ra-gan-nua-luong-co-phan-nam-giu-188250505223407566.chn,5/6/2025 5:06,5/6/2025,trung_tinh,,trung_tinh,duyen
445,VJC,https://cafef.vn/ty-phu-nguyen-thi-phuong-thao-vietjet-cam-ket-tiep-tuc-la-cau-noi-tang-truong-giua-viet-nam-va-the-gioi-18825053015543712.chn,5/30/2025 15:55,6/2/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
446,VIC,https://cafef.vn/con-trai-ca-cua-ong-pham-nhat-vuong-bat-tay-doi-tac-nhat-ban-dua-du-an-pin-luu-tru-nang-luong-chinh-thuc-hoat-dong-188241220172922109.chn,12/20/2024 17:29,12/23/2024,trung_tinh,,trung_tinh,duyen
447,VNM,https://cafef.vn/thanh-vien-thuoc-scic-muon-mua-vao-co-phieu-vnm-ngay-truoc-khi-vinamilk-chia-co-tuc-khung-188231212171511279.chn,12/12/2023 17:15,12/13/2023,trung_tinh,,trung_tinh,duyen
448,VJC,https://cafef.vn/vietjet-air-cua-ty-phu-nguyen-thi-phuong-thao-lai-quy-4-gap-24-lan-doanh-thu-pha-dinh-lich-su-82000-ty-dong-188260131103807536.chn,1/31/2026 10:37,2/2/2026,,tich_cuc,tich_cuc,an
449,VRE,https://cafef.vn/vincom-retail-co-quy-thu-5-lien-tiep-lai-tren-nghin-ty-18824042611452885.chn,4/26/2024 11:47,4/26/2024,,tich_cuc,tich_cuc,an
450,HPG,https://cafef.vn/hoa-phat-duc-giang-vinamilk-se-chi-them-bao-nhieu-sau-khi-gia-dien-dieu-chinh-tang-48-188250513004551573.chn,5/13/2025 0:45,5/13/2025,trung_tinh,,trung_tinh,duyen
451,MWG,https://cafef.vn/loi-khang-dinh-dong-cac-cua-hang-he-an-bam-nhung-khong-hut-nguon-thu-cua-ong-nguyen-duc-tai-co-them-co-so-tien-ban-dien-thoai-laptop-cua-mwg-tro-lai-vuot-doanh-thu-ban-thit-rau-188231127233258307.chn,11/28/2023 0:02,11/28/2023,,trung_tinh,trung_tinh,an
452,MWG,https://cafef.vn/bi-shopee-lazada-gam-nham-thi-phan-the-gioi-di-dong-thuc-thi-chien-luoc-nuoc-chay-cho-trung-dung-cuoc-chien-gia-188240229154431635.chn,2/29/2024 16:05,3/1/2024,,tieu_cuc,tieu_cuc,an
453,PLX,https://cafef.vn/tap-doan-xang-dau-viet-nam-petrolimex-len-tieng-ve-viec-tam-dung-quyen-tong-giam-doc-voi-ong-dao-nam-hai-18825050816020873.chn,5/8/2025 16:02,5/9/2025,trung_tinh,tieu_cuc,tieu_cuc,bat_dong_uu_tien_an
454,MWG,https://cafef.vn/cuoc-dua-nuoc-rut-cua-bach-hoa-xanh-wincommerce-tien-den-vach-dich-loi-nhuan-duong-188240417132119689.chn,4/17/2024 13:21,4/17/2024,trung_tinh,,trung_tinh,duyen
455,MWG,https://cafef.vn/bach-hoa-xanh-tang-toc-so-luong-cua-hang-mo-trong-thang-8-gap-5-lan-cua-6-thang-dau-nam-ssi-chi-ra-bi-mat-de-giam-chi-phi-van-hanh-188240909134958348.chn,9/9/2024 13:49,9/9/2024,trung_tinh,,trung_tinh,duyen
456,VHM,https://cafef.vn/soi-vi-tien-cua-vinhomes-novaland-phat-dat-dat-xanhxuat-hien-ong-lon-bat-dong-san-co-tien-mat-tang-gap-7-lan-188240205020720784.chn,2/5/2024 6:58,2/5/2024,trung_tinh,,trung_tinh,duyen
457,VIC,https://cafef.vn/vingroup-tang-gap-doi-tong-muc-dau-tu-du-an-ha-long-xanh-len-456639-ty-dong-188251019082409275.chn,10/19/2025 8:24,10/20/2025,,trung_tinh,trung_tinh,an
458,VIB,https://cafef.vn/pho-tong-giam-doc-ngan-hang-muon-ban-luong-lon-co-phieu-188241003135205162.chn,10/3/2024 14:13,10/3/2024,trung_tinh,,trung_tinh,duyen
459,VIC,https://cafef.vn/vingroup-ky-ket-mou-voi-bang-tamil-nadu-cung-co-he-sinh-thai-da-nganh-tai-dat-nuoc-ty-dan-188260204144932617.chn,2/4/2026 14:50,2/4/2026,trung_tinh,trung_tinh,trung_tinh,nhat_tri
460,HDB,https://cafef.vn/mot-ngan-hang-duoc-nhnn-chap-thuan-tang-von-dieu-le-them-gan-3500-ty-dong-188251014172908882.chn,10/14/2025 17:42,10/15/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
461,VIC,https://cafef.vn/sau-khi-ban-vinbrain-cho-nvidia-vingroup-con-nhung-doanh-nghiep-nao-trong-mang-cong-nghe-188241211081603499.chn,12/11/2024 8:15,12/11/2024,trung_tinh,,trung_tinh,duyen
462,TCB,https://cafef.vn/techcombank-ba-nam-lien-tiep-duoc-vinh-danh-ngan-hang-so-tot-nhat-viet-nam-tai-giai-thuong-the-asset-digital-awards-188250319154904659.chn,3/19/2025 15:48,3/20/2025,trung_tinh,,trung_tinh,duyen
463,FPT,https://cafef.vn/trai-nguoc-voi-pyn-elite-fund-lo-ngai-bong-bong-cong-nghe-mot-quy-ngoai-van-dat-niem-tin-lon-vao-fpt-188250328102639751.chn,3/28/2025 10:26,3/28/2025,trung_tinh,,trung_tinh,duyen
464,GAS,https://cafef.vn/co-phieu-dau-khi-se-huong-loi-the-nao-khi-gia-dau-tang-vot-188231009113733264.chn,10/9/2023 11:37,10/9/2023,,trung_tinh,trung_tinh,an
465,VIC,https://cafef.vn/he-lo-so-tien-ong-pham-nhat-vuong-rot-cho-vinfast-188251104085304962.chn,11/4/2025 9:18,11/4/2025,trung_tinh,,trung_tinh,duyen
466,BID,https://cafef.vn/dn-cho-thue-may-bay-duy-nhat-tai-viet-nam-co-cau-co-dong-toan-cac-doanh-nghiep-lon-moi-ngay-lai-ca-ty-dong-188231214011823454.chn,12/14/2023 7:17,12/14/2023,,trung_tinh,trung_tinh,an
467,BCM,https://cafef.vn/becamex-idc-bat-ngo-mien-nhiem-tong-giam-doc-da-giu-chuc-7-nam-bo-nhiem-nguoi-cu-len-thay-188250625231848653.chn,6/26/2025 0:09,6/26/2025,,trung_tinh,trung_tinh,an
468,MWG,https://cafef.vn/the-gioi-di-dong-lai-bi-khoi-ngoai-ngo-lo-co-phieu-roi-ve-day-10-thang-sau-dong-thai-nghin-ty-cua-doanh-nghiep-188250218222346494.chn,2/19/2025 0:01,2/19/2025,tieu_cuc,,tieu_cuc,duyen
469,MWG,https://cafef.vn/ly-do-thuc-su-khien-gan-5000-nhan-vien-the-gioi-di-dong-nghi-viec-188240515061747611.chn,5/15/2024 7:03,5/15/2024,,trung_tinh,trung_tinh,an
470,STB,https://cafef.vn/sacombank-giu-vung-da-tang-truong-san-sang-noi-luc-hoan-thanh-de-an-tai-co-cau-188240201161041936.chn,2/1/2024 15:58,2/2/2024,,tich_cuc,tich_cuc,an
471,FPT,https://cafef.vn/viettel-global-va-fpt-keo-nhom-cong-nghe-vien-thong-tang-toc-ngoan-muc-chung-khoan-viet-nam-khong-con-la-san-choi-rieng-cua-co-phieu-ngan-hang-bat-dong-san-188240529233305256.chn,5/30/2024 1:36,5/30/2024,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
472,ACB,https://cafef.vn/acb-giai-phap-so-hoa-toan-dien-cho-ho-kinh-doanh-thich-ung-giai-doan-moi-188250814225617991.chn,8/15/2025 7:00,8/15/2025,trung_tinh,,trung_tinh,duyen
473,FPT,https://cafef.vn/co-phieu-fpt-bat-ngo-giam-san-fpt-telecom-nguoc-dong-tang-manh-188250416145047196.chn,4/16/2025 15:01,4/17/2025,,trung_tinh,trung_tinh,an
474,FPT,https://cafef.vn/fpt-ke-chuyen-tu-giai-cuu-thuy-dien-hoa-binh-den-giai-cuu-hose-ong-truong-gia-binh-tu-hao-chung-toi-da-song-het-minh-cho-dat-nuoc-188240307111223898.chn,3/7/2024 11:30,3/7/2024,,trung_tinh,trung_tinh,an
475,TCB,https://cafef.vn/tiktok-smb-summit-2024-techcombank-cong-bo-goi-tien-ich-danh-rieng-cho-nha-ban-hang-online-188240702132359654.chn,7/2/2024 13:30,7/2/2024,,trung_tinh,trung_tinh,an
476,FPT,https://cafef.vn/mot-nam-buon-cua-co-phieu-ai-tren-san-chung-khoan-khi-nhung-ga-khong-lo-fpt-dgc-bo-lo-bua-tiec-188251220232227153.chn,12/21/2025 0:03,12/22/2025,,trung_tinh,trung_tinh,an
477,ACB,https://cafef.vn/mot-quy-ngoai-ban-sach-co-phieu-acb-sau-6-nam-dau-tu-thu-ve-gan-5500-ty-dong-188240401181759876.chn,4/1/2024 19:46,4/2/2024,,trung_tinh,trung_tinh,an
478,FPT,https://cafef.vn/fpt-shop-ban-dieu-hoa-gia-re-tu-5-trieuchiec-cho-tra-gop-chi-voi-31000-dongngay-188240408162320526.chn,4/8/2024 16:21,4/9/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
479,POW,https://cafef.vn/chu-tich-pvn-tin-nghia-doi-gia-thue-dat-qua-cao-thi-gia-dien-se-doi-len-nguoi-dan-khong-the-chap-nhan-188240511095248849.chn,5/11/2024 9:49,5/13/2024,,trung_tinh,trung_tinh,an
480,SSB,https://cafef.vn/seabank-lai-6739-ty-dong-trong-9-thang-vuot-ke-hoach-ca-nam-2025-188251028151008669.chn,10/28/2025 15:09,10/29/2025,,tich_cuc,tich_cuc,an
481,HPG,https://cafef.vn/tap-doan-hoa-phat-lien-tuc-tang-gia-ban-san-pham-thep-ton-ma-188231121090839656.chn,11/21/2023 9:06,11/21/2023,trung_tinh,,trung_tinh,duyen
482,MBB,https://cafef.vn/mb-chia-tay-6-thanh-vien-hdqt-bau-bo-sung-7-nguoi-nguoi-tre-nhat-nam-nay-37-tuoi-188240527184448922.chn,5/27/2024 18:44,5/28/2024,,trung_tinh,trung_tinh,an
483,TCB,https://cafef.vn/lo-dien-quan-quan-mua-1-ai-thuc-chien-chu-nhan-giai-thuong-len-den-1-trieu-usd-tu-techcombank-188260112133546008.chn,1/12/2026 13:36,1/12/2026,trung_tinh,,trung_tinh,duyen
484,SAB,https://cafef.vn/co-phieu-sabeco-ve-gan-day-lich-su-khoan-dau-tu-bay-35-ty-usd-ke-tu-khi-thau-tom-nhung-sabeco-co-thuc-su-la-ngum-bia-dang-cua-ty-phu-thai-lan-188240227160436477.chn,2/28/2024 0:17,2/28/2024,trung_tinh,,trung_tinh,duyen
485,VHM,https://cafef.vn/vinhomes-da-dua-vao-van-hanh-hon-110000-can-ho-188250415165819513.chn,4/15/2025 16:58,4/16/2025,trung_tinh,,trung_tinh,duyen
486,BCM,https://cafef.vn/becamex-group-sap-chi-hon-1100-ty-dong-tra-co-tuc-nam-2024-188260204133705115.chn,2/4/2026 13:55,2/4/2026,,trung_tinh,trung_tinh,an
487,BID,https://cafef.vn/ban-do-ty-do-tai-ha-noi-hoan-kiem-la-dia-ban-cua-nhom-ngan-hang-1-cong-ty-ho-vingroup-chuyen-nha-phut-chot-ly-do-fpt-om-cau-giay-188250119215141865.chn,1/20/2025 0:03,1/20/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
488,TCB,https://cafef.vn/techcombank-bao-lai-7802-ty-dong-trong-quy-dau-nam-2024-ty-le-casa-tang-tiep-len-405-giu-vung-ngoi-vi-quan-quan-188240422174944747.chn,4/22/2024 18:28,4/23/2024,,tich_cuc,tich_cuc,an
489,TCB,https://cafef.vn/techcombank-chot-danh-sach-co-dong-ngay-216-thuong-co-phieu-ty-le-100-188240610200715961.chn,6/10/2024 20:07,6/11/2024,,trung_tinh,trung_tinh,an
490,HPG,https://cafef.vn/hoa-phat-hoan-tat-phat-hanh-gan-13-ty-co-phieu-tra-co-tuc-18825070409521258.chn,7/4/2025 10:53,7/4/2025,,trung_tinh,trung_tinh,an
491,GVR,https://cafef.vn/tap-doan-cao-su-gvr-dieu-chinh-giam-ke-hoach-kinh-doanh-2023-vao-phut-chot-188231222144716695.chn,12/22/2023 14:36,12/22/2023,,tieu_cuc,tieu_cuc,an
492,FPT,https://cafef.vn/fpt-he-lo-chien-luoc-aifirst-sau-khi-khong-con-hop-nhat-fpt-telecom-dat-muc-tieu-loi-nhuan-tang-15-188260320175819832.chn,3/20/2026 17:58,3/23/2026,trung_tinh,,trung_tinh,duyen
493,VPB,https://cafef.vn/vnexpress-marathon-ho-chi-minh-city-midnight-2024-tro-lai-voi-su-dong-hanh-cua-vp-bank-188240102180602243.chn,1/2/2024 18:30,1/3/2024,,trung_tinh,trung_tinh,an
494,MSN,https://cafef.vn/vi-khach-sop-chiem-67-doanh-thu-phot-pho-vang-cua-duc-giang-dang-lam-thuong-vu-khung-voi-vingroup-masan-tay-choi-nhiet-dien-va-o-to-sung-so-188241130225415876.chn,12/1/2024 0:05,12/2/2024,trung_tinh,,trung_tinh,duyen
495,VIC,https://cafef.vn/ty-phu-pham-nhat-vuong-lap-ky-luc-vo-tien-khoang-hau-von-hoa-vingroup-lan-dau-vuot-900000-ty-188251124095509394.chn,11/24/2025 10:00,11/24/2025,trung_tinh,,trung_tinh,duyen
496,TCB,https://cafef.vn/con-trai-chu-tich-ho-hung-anh-lo-dien-tai-mot-doanh-nghiep-lien-quan-den-cong-nghe-18825061108333655.chn,6/11/2025 9:25,6/11/2025,,trung_tinh,trung_tinh,an
497,HDB,https://cafef.vn/co-phieu-cua-ty-phu-nguyen-dang-quang-va-nguyen-thi-phuong-thao-bat-ngo-tang-boc-dau-nhung-ngay-cuoi-nam-thiet-lap-muc-dinh-lich-su-moi-1882412302340519.chn,12/31/2024 0:02,12/31/2024,,tich_cuc,tich_cuc,an
498,VHM,https://cafef.vn/co-phieu-vingroup-tang-tran-nhieu-chung-quyen-lien-quan-bat-tang-phi-ma-3080-trong-ngay-188240827101932991.chn,8/27/2024 10:46,8/27/2024,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
499,VIC,https://cafef.vn/bat-ngo-voi-muc-thu-nhap-cua-ong-pham-nhat-vuong-tai-vingroup-188250903154023318.chn,9/3/2025 15:47,9/4/2025,,trung_tinh,trung_tinh,an
500,VNM,https://cafef.vn/nu-doanh-nhan-viet-nam-duy-nhat-2-nam-lien-tiep-duoc-tap-chi-my-vinh-danh-top-100-phu-nu-quyen-luc-nhat-chau-a-188251013185758525.chn,10/13/2025 19:00,10/14/2025,trung_tinh,,trung_tinh,duyen
501,FPT,https://cafef.vn/co-phieu-fpt-vua-tai-sinh-cong-ty-chung-khoan-bat-ngo-chi-ra-lo-ngai-18825032410192885.chn,3/24/2025 10:19,3/24/2025,,trung_tinh,trung_tinh,an
502,TCB,https://cafef.vn/techcombank-cam-ket-co-hoi-lam-viec-va-tao-dieu-kien-de-nhan-tai-tro-thanh-trieu-phu-usd-duoi-30-tuoi-18825080516562052.chn,8/5/2025 16:55,8/6/2025,trung_tinh,,trung_tinh,duyen
503,VHM,https://cafef.vn/80-can-ho-tam-trung-cua-khang-dien-vinhomes-nam-long-mo-ban-lien-co-chu-dn-bat-dong-san-da-qua-roi-con-bi-cuc-188231214135625361.chn,12/14/2023 13:56,12/14/2023,,trung_tinh,trung_tinh,an
504,BID,https://cafef.vn/4-dai-gia-bidv-pv-gas-gvr-petrolimex-boc-hoi-60000-ty-von-hoa-trong-1-phien-dieu-gi-dang-xay-ra-188260210153124278.chn,2/10/2026 15:31,2/11/2026,tieu_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
505,TCB,https://cafef.vn/cfo-techcombank-thach-thuc-lon-nhat-cua-chung-toi-la-vuot-qua-chinh-minh-de-vuon-den-cot-moc-vuot-troi-hon-188240412085520517.chn,4/12/2024 13:27,4/12/2024,,trung_tinh,trung_tinh,an
506,VIC,https://cafef.vn/1-nam-tai-cau-truc-quyet-liet-cua-ty-phu-pham-nhat-vuong-qua-hang-loat-thuong-vu-lon-188241225224831615.chn,12/26/2024 0:03,12/26/2024,,trung_tinh,trung_tinh,an
507,VIC,https://cafef.vn/tong-thong-bulgaria-de-nghi-vinfast-nghien-cuu-hop-tac-dau-tu-vao-nuoc-nay-188241127001716797.chn,11/27/2024 0:18,11/27/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
508,HPG,https://cafef.vn/lam-chu-san-nha-ong-pham-nhat-vuong-va-tran-dinh-long-ba-chu-2-nganh-cong-nghiep-nang-tai-mien-bac-cac-doanh-nhan-mien-nam-chiem-linh-thi-truong-ban-le-188241012233423797.chn,10/13/2024 0:05,10/14/2024,,trung_tinh,trung_tinh,an
509,HPG,https://cafef.vn/ty-phu-tran-dinh-long-chot-don-1000-vo-container-cho-ong-trum-van-tai-bien-viet-nam-188250603000257521.chn,6/3/2025 6:01,6/3/2025,,trung_tinh,trung_tinh,an
510,VRE,https://cafef.vn/the-tran-bds-ban-le-viet-nam-truoc-them-tan-binh-ty-usd-central-pattana-gia-nhap-vincom-retail-van-so-1-ty-phu-viet-no-luc-dau-voi-dai-gia-ngoai-188240221113438381.chn,2/21/2024 11:34,2/21/2024,,trung_tinh,trung_tinh,an
511,FPT,https://cafef.vn/von-hoa-fpt-giam-44000-ty-tu-khi-ong-truong-gia-binh-hat-tai-sinh-188250319145824102.chn,3/19/2025 14:58,3/19/2025,,trung_tinh,trung_tinh,an
512,VJC,https://cafef.vn/vietjet-huy-dong-thanh-cong-1000-ty-dong-tu-kenh-trai-phieu-18825092810502084.chn,9/28/2025 10:50,9/29/2025,,trung_tinh,trung_tinh,an
513,HDB,https://cafef.vn/hdbank-phat-hanh-thanh-cong-50-trieu-usd-trai-phieu-xanh-quoc-te-188251002203320478.chn,10/2/2025 20:33,10/3/2025,,trung_tinh,trung_tinh,an
514,HPG,https://cafef.vn/hoa-phat-dong-9000-ty-vao-ngan-sach-nha-nuoc-thap-nhat-trong-vong-3-nam-tro-lai-day-da-dung-quat-chiem-hon-60-18824020709595832.chn,2/7/2024 10:01,2/7/2024,trung_tinh,,trung_tinh,duyen
515,MWG,https://cafef.vn/mwg-he-ho-kqkd-thang-102023-lan-dau-tien-trong-nam-2023-doanh-thu-theo-thang-tang-truong-duong-so-voi-cung-ky-nam-truoc-188231113153938227.chn,11/13/2023 15:39,11/14/2023,,tich_cuc,tich_cuc,an
516,HPG,https://cafef.vn/von-hoa-vingroup-vuot-hoa-phat-ong-pham-nhat-vuong-ap-sat-top-500-ty-phu-giau-nhat-the-gioi-188250310151243417.chn,3/10/2025 15:12,3/11/2025,,trung_tinh,trung_tinh,an
517,HPG,https://cafef.vn/hoa-phat-chinh-thuc-can-moc-8-trieu-tan-thep-can-nong-hrc-sau-hon-3-nam-san-xuat-188231026163134631.chn,10/26/2023 16:31,10/27/2023,trung_tinh,trung_tinh,trung_tinh,nhat_tri
518,VIC,https://cafef.vn/ubcknn-phan-hoi-ve-thuong-vu-lon-nhat-lich-su-cua-vingroup-188251126140218408.chn,11/26/2025 14:02,11/26/2025,,trung_tinh,trung_tinh,an
519,GAS,https://cafef.vn/xuat-hien-nhung-cong-ty-bao-lai-nghin-ty-dau-tien-2-dai-gia-nha-nuoc-hoi-sinh-ngat-mach-thua-lo-188250108100330151.chn,1/8/2025 10:15,1/8/2025,,trung_tinh,trung_tinh,an
520,FPT,https://cafef.vn/fpt-ky-thoa-thuan-hop-tac-toan-dien-voi-hai-phong-188250411134212776.chn,4/11/2025 14:04,4/11/2025,trung_tinh,,trung_tinh,duyen
521,HPG,https://cafef.vn/co-phieu-tang-boc-dau-tai-san-ban-lanh-dao-1-cong-ty-vuot-100000-ty-dong-co-6-gia-dinh-so-huu-tren-1000-ty-dong-18825090422390973.chn,9/5/2025 0:03,9/5/2025,trung_tinh,,trung_tinh,duyen
522,VIC,https://cafef.vn/thanh-pho-truc-thuoc-trung-uong-thu-6-cua-viet-nam-hop-tac-voi-vingroup-cua-ty-phu-pham-nhat-vuong-188250210231558345.chn,2/11/2025 0:05,2/11/2025,trung_tinh,,trung_tinh,duyen
523,MBB,https://cafef.vn/chu-tich-mb-luu-trung-thai-du-no-tin-dung-voi-novaland-dang-xep-o-nhom-1-tiet-lo-moi-quan-he-tin-dung-voi-vinfast-18824030616245102.chn,3/6/2024 16:35,3/7/2024,,trung_tinh,trung_tinh,an
